chembl_id,smiles,standard_value,bioactivity_class,pIC50,MW,LogP,HBD,HBA,TPSA,RotBonds,ArRings,Fsp3,QED,Ro5_violations,Lipinski_pass
CHEMBL1834810,CC[C@H](C)C(=O)OCCCc1cc(OC)c2oc(-c3ccc4c(c3)OCO4)cc2c1,5900.0,intermediate,5.2291,414.72,1.38,1,6,66.36,2,2,0.54,0.676,0,Pass
CHEMBL1834811,CC[C@H](C)C(=O)OCCCc1ccc2oc(-c3ccc4c(c3)OCO4)cc2c1,6100.0,intermediate,5.2147,384.48,1.63,1,5,68.02,5,2,0.201,0.742,0,Pass
CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],2246.0,intermediate,5.6486,437.94,6.1,1,3,46.16,6,2,0.201,0.81,1,Pass
CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],774.0,active,6.1113,381.78,2.43,1,5,65.87,3,3,0.302,0.89,0,Pass
CHEMBL31184,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,28000.0,inactive,4.5528,259.2,0.18,0,0,3.33,0,4,0.264,0.801,0,Pass
CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,6907.1,intermediate,5.1607,313.2,2.1,0,1,15.27,0,3,0.498,0.655,0,Pass
CHEMBL40583,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,22683.0,inactive,4.6443,272.16,1.21,0,0,1.86,0,3,0.469,0.334,0,Pass
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,11471.0,inactive,4.9404,198.72,2.67,0,1,17.96,1,1,0.37,0.765,0,Pass
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,7479.9,intermediate,5.1261,464.4,3.7,1,3,54.6,2,3,0.6,0.777,0,Pass
CHEMBL64894,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],5847.0,intermediate,5.2331,407.7,5.54,1,3,47.64,3,2,0.53,0.615,1,Pass
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,13677.0,inactive,4.864,395.82,4.77,0,3,26.3,3,3,0.433,0.29,0,Pass
CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,3014.9,intermediate,5.5207,433.08,7.8,0,2,22.5,3,2,0.177,0.895,1,Pass
CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,6504.0,intermediate,5.1868,276.48,6.8,0,1,14.59,5,0,0.742,0.6,1,Pass
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,15551.0,inactive,4.8082,366.66,2.68,1,4,71.18,4,2,0.26,0.624,0,Pass
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,15026.0,inactive,4.8232,334.8,2.95,1,4,69.53,2,1,0.505,0.865,0,Pass
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,2951.0,intermediate,5.53,700.92,2.51,1,4,55.67,0,3,0.701,0.667,1,Pass
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,19410.0,inactive,4.712,353.7,1.53,0,2,19.18,2,4,0.384,0.35,0,Pass
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,25550.0,inactive,4.5926,267.84,0.97,0,2,25.37,1,2,0.148,0.371,0,Pass
CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],2753.0,intermediate,5.5602,373.68,5.73,0,1,18.54,4,1,0.446,0.226,1,Pass
CHEMBL3183075,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,5614.6,intermediate,5.2507,334.8,1.38,2,7,117.51,5,0,0.186,0.723,0,Pass
CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4646.5,intermediate,5.3329,449.28,5.89,0,4,39.49,2,3,0.201,0.897,1,Pass
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2667.0,intermediate,5.574,399.06,4.35,1,4,49.97,2,2,0.739,0.557,0,Pass
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,18659.0,inactive,4.7291,434.16,6.05,0,3,22.01,1,3,0.225,0.38,1,Pass
CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,1344.0,intermediate,5.8716,403.92,2.65,1,5,72.18,2,2,0.03,0.815,0,Pass
CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1827.0,intermediate,5.7383,591.84,3.32,2,10,142.74,6,2,0.704,0.558,1,Pass
CHEMBL1714574,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,21573.0,inactive,4.6661,541.08,4.98,1,8,91.21,2,2,0.413,0.758,1,Pass
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,400.0,active,6.3979,481.68,1.11,1,5,70.36,3,4,0.396,0.515,0,Pass
CHEMBL1912062,CCN(CCCCCCNC(=O)CCCCC1CCSS1)Cc1ccccc1OC,256.0,active,6.5918,444.96,5.15,1,4,65.05,6,1,0.401,0.462,1,Pass
CHEMBL1912061,COc1cc2nc(Cl)nc(NCCCNC(=O)CCCCC3CCSS3)c2cc1OC,192000.0,inactive,3.7167,491.94,4.01,1,7,80.79,3,1,0.456,0.971,0,Pass
CHEMBL1912060,O=C(CCCCc1cccs1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,2.66,active,8.5751,459.54,4.53,1,4,68.84,5,2,0.588,0.832,0,Pass
CHEMBL1912059,O=C(CCCC[C@@H]1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.23,active,9.6383,481.14,5.14,1,4,56.98,4,1,0.199,0.751,1,Pass
CHEMBL1912058,O=C(CCCC[C@H]1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.471,active,9.327,481.14,5.49,1,4,70.06,6,1,0.371,0.751,1,Pass
CHEMBL1912063,COc1cccc(C(C)N(C)CCCNC(=O)CCCCC2CCSS2)c1,74100.0,inactive,4.1302,406.08,4.12,1,4,55.73,5,1,0.061,0.873,0,Pass
CHEMBL1912064,CC(c1cccc(OCCCNC(=O)CCCCC2CCSS2)c1)N(C)C,25200.0,inactive,4.5986,406.08,4.02,1,4,51.79,5,1,0.411,0.633,0,Pass
CHEMBL1917825,C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,2200.0,intermediate,5.6576,293.76,2.95,0,3,26.33,3,1,0.605,0.947,0,Pass
CHEMBL1917826,COc1ccc2nc3c(c(N4CCCCCN(c5c6c(nc7ccc(OC)cc57)CCCC6)CCCCC4)c2c1)CCCC3,4600.0,intermediate,5.3372,587.52,5.61,1,6,79.24,6,3,0.339,0.828,2,Fail
CHEMBL1618217,CCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,100.0,active,7.0,306.72,3.15,0,3,26.89,3,1,0.851,0.586,0,Pass
CHEMBL1618106,CCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,270.0,active,6.5686,319.68,3.3,0,3,28.27,2,1,0.25,0.311,0,Pass
CHEMBL1914495,C=CC(CBr)Nc1c2c(nc3ccc(OC)cc13)CCCC2,89100.0,inactive,4.0501,367.2,2.66,0,3,32.67,4,1,0.281,0.352,0,Pass
CHEMBL1915758,COC(=O)[C@H](C)CC(=O)C[C@@H](C)[C@H]1C[C@@H]2OC(C)(C)O[C@H]3C[C@H]4C(C)(C)C(=O)CC[C@]4(C)C4=C3[C@@]2(C)[C@]1(C)CC4=O,18350.0,inactive,4.7364,561.6,9.23,2,7,108.63,7,0,0.314,0.732,2,Fail
CHEMBL1915759,CCCCOC(=O)C(C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O,9400.0,intermediate,5.0269,622.08,9.15,3,9,149.47,10,0,0.686,0.814,2,Fail
CHEMBL1086927,COC(=O)C(C)CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,30260.0,inactive,4.5191,522.72,7.89,2,7,96.33,9,0,0.246,0.531,2,Fail
CHEMBL1087180,CC(CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,22630.0,inactive,4.6453,509.76,7.05,2,7,113.13,6,0,0.717,0.933,2,Fail
CHEMBL465514,C[C@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,18350.0,inactive,4.7364,509.76,8.03,2,7,109.29,8,0,0.035,0.466,2,Fail
CHEMBL1087131,CC(CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O,22970.0,inactive,4.6388,492.48,7.96,2,6,112.88,6,0,0.774,0.924,1,Pass
CHEMBL240972,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)CO,26780.0,inactive,4.5722,423.36,9.44,0,2,12.48,6,0,0.258,0.921,1,Pass
CHEMBL1915760,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(=O)O,21110.0,inactive,4.6755,440.64,9.51,1,3,35.53,8,0,0.451,0.603,1,Pass
CHEMBL1915761,C[C@H](CCC=C(CO)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,21840.0,inactive,4.6607,440.64,9.18,1,3,54.94,9,0,0.769,0.786,1,Pass
CHEMBL1915762,C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,16270.0,inactive,4.7886,440.64,9.62,1,3,52.77,7,0,0.823,0.768,1,Pass
CHEMBL1098479,C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,25080.0,inactive,4.6007,440.64,9.49,1,3,41.93,7,0,0.328,0.488,1,Pass
CHEMBL1915763,C[C@H](CC[C@H](O)[C@](C)(O)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,22310.0,inactive,4.6515,457.92,9.11,1,4,47.76,6,0,0.517,0.839,1,Pass
CHEMBL1915764,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O)CO,31030.0,inactive,4.5082,440.64,8.89,1,3,62.3,6,0,0.338,0.756,1,Pass
CHEMBL465487,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O,25910.0,inactive,4.5865,453.6,7.41,2,6,111.31,5,0,0.24,0.88,1,Pass
CHEMBL460969,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,24040.0,inactive,4.6191,453.6,7.13,2,6,80.1,8,0,0.654,0.428,1,Pass
CHEMBL512830,COC(=O)CC[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O,17140.0,inactive,4.766,527.04,7.19,2,8,116.33,6,0,0.392,0.345,2,Fail
CHEMBL1915765,CCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O,11580.0,inactive,4.9363,488.16,8.89,1,5,83.31,6,0,0.648,0.546,1,Pass
CHEMBL1915766,CCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,12260.0,inactive,4.9115,488.16,8.32,1,5,66.19,6,0,0.85,0.375,1,Pass
CHEMBL1916475,CCCOCCn1c(=O)nc(NC2CCC(O)CC2)c2nnc(-c3ccc(OC)nc3)cc21,5600.0,intermediate,5.2518,457.92,2.42,1,10,116.08,5,3,0.706,0.593,0,Pass
CHEMBL1916766,Nc1c2c(nc3oc(-c4ccccc4)cc13)CCCC2,100000.0,inactive,4.0,267.84,0.79,0,3,27.74,2,2,0.41,0.805,0,Pass
CHEMBL1916768,Nc1c2c(nc3c1cc(-c1ccccc1)n3-c1ccccc1)CCCC2,45500.0,inactive,4.342,343.44,0.69,0,3,21.03,3,3,0.655,0.795,0,Pass
CHEMBL1916770,Cc1ccc(-c2cc3c(N)c4c(nc3o2)CCCC4)cc1,100000.0,inactive,4.0,280.8,0.99,0,3,16.36,3,2,0.537,0.67,0,Pass
CHEMBL1916927,Nc1c2c(nc3oc(-c4ccc(Cl)cc4)cc13)CCCC2,100000.0,inactive,4.0,306.18,2.78,0,3,38.42,4,2,0.359,0.536,0,Pass
CHEMBL1916929,N#Cc1c(-c2ccc(Cl)cc2)oc2nc3c(c(N)c12)CCCC3,100000.0,inactive,4.0,334.26,2.31,0,4,25.26,4,2,0.541,0.762,0,Pass
CHEMBL1922540,C#CCOP(C)(=O)OC(C(F)(F)F)C(F)(F)F,65000.0,inactive,4.1871,299.16,2.55,1,3,51.98,3,0,0.282,0.573,0,Pass
CHEMBL1922541,C#CCOP(C)(=O)OC(C(=O)OC)C(F)(F)F,43600.0,inactive,4.3605,285.12,1.06,1,5,77.09,3,0,0.22,0.558,0,Pass
CHEMBL180483,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCC3)cc1)C2,50.0,active,7.301,369.36,1.09,1,5,58.39,2,2,0.814,0.81,0,Pass
CHEMBL1929421,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,380.0,active,6.4202,438.48,3.92,1,4,52.61,3,2,0.452,0.826,0,Pass
CHEMBL1940736,COc1ccccc1NCc1cc(=O)oc2cc3oc4ccccc4c3cc12,190.0,active,6.7212,382.32,-0.03,1,5,79.71,0,4,0.173,0.292,0,Pass
CHEMBL1940737,COc1cc2c(C)c(OC)c(=O)oc2cc1OCCCCOc1cc(O)cc(N(C)C)c1,275.0,active,6.5607,447.12,0.4,2,8,124.26,2,3,0.235,0.791,0,Pass
CHEMBL1940738,COc1cc2oc(=O)c(OCCCCOc3cc(O)cc(N(C)C)c3)c(C)c2cc1OC,0.236,active,9.6271,447.12,0.29,2,8,115.06,4,3,0.431,0.711,0,Pass
CHEMBL1940612,CCN(CCCCCCNC1=CC(=O)c2ccccc2C1=O)Cc1ccccc1OC,9.73,active,8.0119,419.04,3.15,1,5,79.62,5,2,0.374,0.436,0,Pass
CHEMBL1940613,CCN(CCCCCCNC1=CC(=O)c2ncccc2C1=O)Cc1ccccc1OC,27.9,active,7.5544,421.2,3.25,1,6,89.65,2,2,0.31,0.439,0,Pass
CHEMBL1940614,CCN(CCCCCCNC1=CC(=O)C(C)=C(C)C1=O)Cc1ccccc1OC,29.0,active,7.5376,393.12,4.84,1,5,72.15,3,1,0.521,0.782,0,Pass
CHEMBL1940615,CCN(CCCCCCNC1=CC(=O)C(OC)=CC1=O)Cc1ccccc1OC,65.3,active,7.1851,397.44,4.18,2,6,92.8,4,1,0.414,0.682,0,Pass
CHEMBL1940616,COc1ccccc1CNCCCCCCNC1=CC(=O)c2ccccc2C1=O,1850.0,intermediate,5.7328,393.12,2.29,1,5,66.69,2,2,0.378,0.526,0,Pass
CHEMBL1940617,NCCCCCCNC1=CC(=O)c2ccccc2C1=O,64500.0,inactive,4.1904,272.16,1.7,1,4,62.29,1,1,0.489,0.853,0,Pass
CHEMBL1940618,COc1ccccc1CN1CCC(N2CCC(NC3=CC(=O)c4ccccc4C3=O)CC2)CC1,17200.0,inactive,4.7645,460.08,3.38,2,6,98.49,5,2,0.421,0.461,0,Pass
CHEMBL1940619,COC1=CC(=O)C(N2CCC(C3CCN(Cc4ccccc4OC)CC3)CC2)=CC1=O,24400.0,inactive,4.6126,423.36,4.53,2,6,107.51,4,1,0.645,0.793,0,Pass
CHEMBL1952057,CCCCN1CCN=C1/C=N/O.Cl,200000.0,inactive,3.699,204.66,2.56,1,4,47.76,4,0,0.556,0.524,0,Pass
CHEMBL1952058,Cl.O/N=C/C1=NCCN1Cc1ccccc1,44000.0,inactive,4.3565,243.54,1.51,1,4,48.05,2,1,0.223,0.889,0,Pass
CHEMBL1952059,Cl.O/N=C/C1=NCCN1Cc1ccc(Cl)cc1Cl,24000.0,inactive,4.6198,320.22,4.6,1,4,61.45,4,1,0.03,0.614,0,Pass
CHEMBL1952060,Cl.O/N=C/C1=NCCN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,85000.0,inactive,4.0706,392.58,3.33,1,4,56.07,1,1,0.559,0.294,0,Pass
CHEMBL1952061,CCCCN1CCCN=C1/C=N/O.Cl,157000.0,inactive,3.8041,217.62,3.21,1,4,54.98,1,0,0.197,0.825,0,Pass
CHEMBL1952062,CCCCCN1CCCN=C1/C=N/O.Cl,21000.0,inactive,4.6778,230.58,3.32,1,4,45.86,4,0,0.659,0.787,0,Pass
CHEMBL1952063,Cl.O/N=C/C1=NCCCN1Cc1ccccc1,28000.0,inactive,4.5528,256.5,2.08,1,4,60.16,2,1,0.311,0.954,0,Pass
CHEMBL1952064,Cl.O/N=C/C1=NCCCN1Cc1ccc(Cl)cc1Cl,9000.0,intermediate,5.0458,333.18,4.57,1,4,59.58,3,1,0.465,0.879,0,Pass
CHEMBL1952065,Cl.O/N=C/C1=NCCCN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,45000.0,inactive,4.3468,405.54,3.96,1,4,65.23,3,1,0.355,0.714,0,Pass
CHEMBL1952066,CCCCN1CC(C)(C)CN=C1/C=N/O.Cl,93000.0,inactive,4.0315,243.54,4.21,1,4,60.55,2,0,0.656,0.499,0,Pass
CHEMBL1952067,CCCCCN1CC(C)(C)CN=C1/C=N/O.Cl,89000.0,inactive,4.0506,256.5,3.7,1,4,58.94,3,0,0.382,0.713,0,Pass
CHEMBL1952047,CCC/N=C(/C=N/O)N(C)C.Cl,200000.0,inactive,3.699,191.7,2.22,1,4,69.42,1,0,0.544,0.341,0,Pass
CHEMBL1952048,CCCC/N=C(/C=N/O)N(C)C.Cl,54000.0,inactive,4.2676,204.66,2.4,1,4,49.5,4,0,0.362,0.736,0,Pass
CHEMBL1952049,CCCCC/N=C(/C=N/O)N(C)C.Cl,13000.0,inactive,4.8861,217.62,3.0,1,4,64.29,3,0,0.38,0.762,0,Pass
CHEMBL1952050,CC(C)CC/N=C(/C=N/O)N(C)C.Cl,17000.0,inactive,4.7696,217.62,3.17,1,4,46.63,2,0,0.391,0.415,0,Pass
CHEMBL1952051,COCC/N=C(/C=N/O)N(C)C.Cl,200000.0,inactive,3.699,208.98,1.67,1,5,63.29,3,0,0.941,0.739,0,Pass
CHEMBL1952052,COCCC/N=C(/C=N/O)N(C)C.Cl,200000.0,inactive,3.699,221.94,2.17,1,5,60.3,1,0,0.562,0.97,0,Pass
CHEMBL1952053,CN(C)C(/C=N/O)=N\C1CC1.Cl,200000.0,inactive,3.699,191.7,2.2,1,4,66.26,2,0,0.66,0.856,0,Pass
CHEMBL1952054,CN(C)C(/C=N/O)=N\C1CCC1.Cl,200000.0,inactive,3.699,204.66,2.91,1,4,59.48,2,0,0.482,0.504,0,Pass
CHEMBL1952055,CN(C)C(/C=N/O)=N\Cc1ccccc1.Cl,200000.0,inactive,3.699,243.54,1.82,1,4,59.89,0,1,0.453,0.857,0,Pass
CHEMBL1952056,CN(C)C(/C=N/O)=N\c1ccccc1.Cl,200000.0,inactive,3.699,230.58,1.23,1,4,51.15,2,1,0.365,0.673,0,Pass
CHEMBL2011402,COc1ccc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,31900.0,inactive,4.4962,457.92,2.15,2,7,107.6,4,2,0.618,0.697,0,Pass
CHEMBL459258,COc1cc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)ccc1O,48500.0,inactive,4.3143,457.92,1.94,2,7,103.89,4,2,0.415,0.846,0,Pass
CHEMBL2011403,COc1c(O)cc(C2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,15600.0,inactive,4.8069,475.2,1.62,2,8,123.07,2,2,0.567,0.712,0,Pass
CHEMBL2011404,COc1ccc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,92400.0,inactive,4.0343,440.64,3.0,2,6,92.07,5,2,0.452,0.268,0,Pass
CHEMBL253152,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)ccc1O,109200.0,inactive,3.9618,440.64,2.9,2,6,110.64,5,2,0.769,0.812,0,Pass
CHEMBL2011405,COc1c(O)cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,22900.0,inactive,4.6402,457.92,1.71,2,7,96.6,4,2,0.25,0.633,0,Pass
CHEMBL374130,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,91500.0,inactive,4.0386,410.4,2.8,1,5,63.55,3,2,0.264,0.922,0,Pass
CHEMBL223256,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,7200.0,intermediate,5.1427,427.68,2.39,2,6,113.42,5,2,0.278,0.426,0,Pass
CHEMBL2011406,COc1cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(OC)c1O,316300.0,inactive,3.4999,470.88,2.11,2,7,106.52,4,2,0.559,0.727,0,Pass
CHEMBL399121,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,2476100.0,inactive,2.6062,311.04,-0.75,2,6,89.48,3,2,0.437,0.638,0,Pass
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2045000.0,inactive,2.6893,280.8,-0.49,1,5,71.75,1,2,0.323,0.826,0,Pass
CHEMBL8996,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1663800.0,inactive,2.7789,298.08,-1.69,2,6,96.2,2,2,0.391,0.761,0,Pass
CHEMBL2011483,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,0.89,active,9.0506,603.72,8.12,0,4,33.31,7,3,0.613,0.881,2,Fail
CHEMBL3215882,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl,1.89,active,8.7235,693.36,10.0,0,4,31.23,5,3,0.367,0.604,2,Fail
CHEMBL3216777,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl,1.33,active,8.8761,693.36,10.0,0,4,62.15,5,3,0.344,0.557,2,Fail
CHEMBL3217208,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@@H](C1)C2.Cl.Cl.Cl,6.84,active,8.1649,693.36,10.0,0,4,37.99,7,3,0.36,0.901,2,Fail
CHEMBL2011487,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,0.42,active,9.3768,631.8,8.55,1,5,54.6,6,3,0.643,0.583,2,Fail
CHEMBL2011488,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,1.38,active,8.8601,629.64,9.22,0,4,51.95,5,3,0.361,0.686,2,Fail
CHEMBL3216116,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl,3.53,active,8.4522,719.28,10.0,0,4,44.89,5,3,0.443,0.535,2,Fail
CHEMBL3216554,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl,4.19,active,8.3778,732.24,10.0,0,4,33.87,6,3,0.131,0.889,2,Fail
CHEMBL2011491,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,0.74,active,9.1308,642.06,10.0,0,4,32.54,7,3,0.499,0.474,2,Fail
CHEMBL3216555,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl.Cl,4.02,active,8.3958,770.04,10.0,0,4,45.39,8,3,0.313,0.567,2,Fail
CHEMBL3216556,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl.Cl,2.04,active,8.6904,770.04,10.0,0,4,38.02,5,3,0.075,0.637,2,Fail
CHEMBL3216557,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@@H](C1)C2.Cl.Cl.Cl.Cl,11.5,active,7.9393,770.04,10.0,0,4,24.59,6,3,0.523,0.38,2,Fail
CHEMBL2011495,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,0.31,active,9.5086,670.14,9.95,1,5,84.3,7,3,0.587,0.762,2,Fail
